Idx,Name,A,HSM,C,Cut,Wire,None,Path,Labeled
664,10361-541-155_(1-6)_008.png,0,0,0,0,0,1,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(1-6)_008.png,True
665,10361-541-155_(1-7)_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(1-7)_001.png,True
666,10361-541-155_(1-7)_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(1-7)_002.png,True
667,10361-541-155_(1-7)_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(1-7)_003.png,True
668,10361-541-155_(1-7)_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(1-7)_004.png,True
669,10361-541-155_(1-7)_006.png,1,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(1-7)_006.png,True
670,10361-541-155_(1-7)_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(1-7)_007.png,True
671,10361-541-155_(1-7)_008.png,0,0,0,0,0,1,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(1-7)_008.png,True
672,10361-541-155_(1-8)_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(1-8)_001.png,True
673,10361-541-155_(1-8)_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(1-8)_002.png,True
674,10361-541-155_(1-8)_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(1-8)_003.png,True
675,10361-541-155_(1-8)_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(1-8)_004.png,True
676,10361-541-155_(1-8)_006.png,1,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(1-8)_006.png,True
677,10361-541-155_(1-8)_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(1-8)_007.png,True
678,10361-541-155_(1-8)_008.png,0,0,0,0,0,1,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(1-8)_008.png,True
679,10361-541-155_(2)_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(2)_001.png,True
680,10361-541-155_(2)_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(2)_002.png,True
681,10361-541-155_(2)_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(2)_003.png,True
682,10361-541-155_(2)_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(2)_004.png,True
683,10361-541-155_(2)_006.png,1,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(2)_006.png,True
684,10361-541-155_(2)_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(2)_007.png,True
685,10361-541-155_(2)_008.png,0,0,0,0,0,1,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(2)_008.png,True
686,10361-541-155_(2-1)_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(2-1)_001.png,True
687,10361-541-155_(2-1)_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(2-1)_002.png,True
688,10361-541-155_(2-1)_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(2-1)_003.png,True
689,10361-541-155_(2-1)_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(2-1)_004.png,True
690,10361-541-155_(2-1)_006.png,1,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(2-1)_006.png,True
691,10361-541-155_(2-1)_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(2-1)_007.png,True
692,10361-541-155_(2-1)_008.png,0,0,0,0,0,1,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(2-1)_008.png,True
693,10361-541-155_(2-2)_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(2-2)_001.png,True
694,10361-541-155_(2-2)_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(2-2)_002.png,True
695,10361-541-155_(2-2)_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(2-2)_003.png,True
696,10361-541-155_(2-2)_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(2-2)_004.png,True
697,10361-541-155_(2-2)_006.png,1,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(2-2)_006.png,True
698,10361-541-155_(2-2)_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(2-2)_007.png,True
699,10361-541-155_(2-2)_008.png,0,0,0,0,0,1,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(2-2)_008.png,True
700,10361-541-155_(2-3)_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(2-3)_001.png,True
701,10361-541-155_(2-3)_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(2-3)_002.png,True
702,10361-541-155_(2-3)_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(2-3)_003.png,True
703,10361-541-155_(2-3)_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(2-3)_004.png,True
704,10361-541-155_(2-3)_006.png,1,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(2-3)_006.png,True
705,10361-541-155_(2-3)_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(2-3)_007.png,True
706,10361-541-155_(2-3)_008.png,0,0,0,0,0,1,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(2-3)_008.png,True
707,10361-541-155_(2-4)_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(2-4)_001.png,True
708,10361-541-155_(2-4)_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(2-4)_002.png,True
709,10361-541-155_(2-4)_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(2-4)_003.png,True
710,10361-541-155_(2-4)_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(2-4)_004.png,True
711,10361-541-155_(2-4)_006.png,1,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(2-4)_006.png,True
712,10361-541-155_(2-4)_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(2-4)_007.png,True
713,10361-541-155_(2-4)_008.png,0,0,0,0,0,1,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(2-4)_008.png,True
714,10361-541-155_(2-5)_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(2-5)_001.png,True
715,10361-541-155_(2-5)_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(2-5)_002.png,True
716,10361-541-155_(2-5)_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(2-5)_003.png,True
717,10361-541-155_(2-5)_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(2-5)_004.png,True
718,10361-541-155_(2-5)_006.png,1,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(2-5)_006.png,True
719,10361-541-155_(2-5)_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(2-5)_007.png,True
720,10361-541-155_(2-5)_008.png,0,0,0,0,0,1,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(2-5)_008.png,True
721,10361-541-155_(2-6)_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(2-6)_001.png,True
722,10361-541-155_(2-6)_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(2-6)_002.png,True
723,10361-541-155_(2-6)_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(2-6)_003.png,True
724,10361-541-155_(2-6)_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(2-6)_004.png,True
725,10361-541-155_(2-6)_006.png,1,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(2-6)_006.png,True
726,10361-541-155_(2-6)_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(2-6)_007.png,True
727,10361-541-155_(2-6)_008.png,0,0,0,0,0,1,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(2-6)_008.png,True
728,10361-541-155_(2-7)_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(2-7)_001.png,True
729,10361-541-155_(2-7)_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(2-7)_002.png,True
730,10361-541-155_(2-7)_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(2-7)_003.png,True
731,10361-541-155_(2-7)_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(2-7)_004.png,True
732,10361-541-155_(2-7)_006.png,1,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(2-7)_006.png,True
733,10361-541-155_(2-7)_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(2-7)_007.png,True
734,10361-541-155_(2-7)_008.png,0,0,0,0,0,1,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(2-7)_008.png,True
735,10361-541-155_(2-8)_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(2-8)_001.png,True
736,10361-541-155_(2-8)_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(2-8)_002.png,True
737,10361-541-155_(2-8)_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(2-8)_003.png,True
738,10361-541-155_(2-8)_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(2-8)_004.png,True
739,10361-541-155_(2-8)_006.png,1,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(2-8)_006.png,True
740,10361-541-155_(2-8)_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(2-8)_007.png,True
741,10361-541-155_(2-8)_008.png,0,0,0,0,0,1,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(2-8)_008.png,True
742,10361-541-155_(2-9)_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(2-9)_001.png,True
743,10361-541-155_(2-9)_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(2-9)_002.png,True
744,10361-541-155_(2-9)_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(2-9)_003.png,True
745,10361-541-155_(2-9)_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(2-9)_004.png,True
746,10361-541-155_(2-9)_006.png,1,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(2-9)_006.png,True
747,10361-541-155_(2-9)_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(2-9)_007.png,True
748,10361-541-155_(2-9)_008.png,0,0,0,0,0,1,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(2-9)_008.png,True
749,10361-541-155_(3)_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(3)_001.png,True
750,10361-541-155_(3)_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(3)_002.png,True
751,10361-541-155_(3)_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(3)_003.png,True
752,10361-541-155_(3)_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(3)_004.png,True
753,10361-541-155_(3)_006.png,1,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(3)_006.png,True
754,10361-541-155_(3)_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(3)_007.png,True
755,10361-541-155_(3)_008.png,0,0,0,0,0,1,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(3)_008.png,True
756,10361-541-155_(3-1)_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(3-1)_001.png,True
757,10361-541-155_(3-1)_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(3-1)_002.png,True
758,10361-541-155_(3-1)_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(3-1)_003.png,True
759,10361-541-155_(3-1)_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(3-1)_004.png,True
760,10361-541-155_(3-1)_006.png,1,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(3-1)_006.png,True
761,10361-541-155_(3-1)_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(3-1)_007.png,True
762,10361-541-155_(3-1)_008.png,0,0,0,0,0,1,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(3-1)_008.png,True
763,10361-541-155_(3-2)_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(3-2)_001.png,True
764,10361-541-155_(3-2)_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(3-2)_002.png,True
765,10361-541-155_(3-2)_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(3-2)_003.png,True
766,10361-541-155_(3-2)_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(3-2)_004.png,True
767,10361-541-155_(3-2)_006.png,1,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(3-2)_006.png,True
768,10361-541-155_(3-2)_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(3-2)_007.png,True
769,10361-541-155_(3-2)_008.png,0,0,0,0,0,1,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(3-2)_008.png,True
770,10361-541-155_(3-3)_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(3-3)_001.png,True
771,10361-541-155_(3-3)_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(3-3)_002.png,True
772,10361-541-155_(3-3)_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(3-3)_003.png,True
773,10361-541-155_(3-3)_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(3-3)_004.png,True
774,10361-541-155_(3-3)_006.png,1,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(3-3)_006.png,True
775,10361-541-155_(3-3)_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(3-3)_007.png,True
776,10361-541-155_(3-3)_008.png,0,0,0,0,0,1,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(3-3)_008.png,True
777,10361-541-155_(3-4)_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(3-4)_001.png,True
778,10361-541-155_(3-4)_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(3-4)_002.png,True
779,10361-541-155_(3-4)_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(3-4)_003.png,True
780,10361-541-155_(3-4)_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(3-4)_004.png,True
781,10361-541-155_(3-4)_006.png,1,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(3-4)_006.png,True
782,10361-541-155_(3-4)_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(3-4)_007.png,True
783,10361-541-155_(3-4)_008.png,0,0,0,0,0,1,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(3-4)_008.png,True
784,10361-541-155_(3-5)_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(3-5)_001.png,True
785,10361-541-155_(3-5)_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(3-5)_002.png,True
786,10361-541-155_(3-5)_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(3-5)_003.png,True
787,10361-541-155_(3-5)_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(3-5)_004.png,True
788,10361-541-155_(3-5)_006.png,1,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(3-5)_006.png,True
789,10361-541-155_(3-5)_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(3-5)_007.png,True
790,10361-541-155_(3-5)_008.png,0,0,0,0,0,1,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(3-5)_008.png,True
791,10361-541-155_(3-6)_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(3-6)_001.png,True
792,10361-541-155_(3-6)_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(3-6)_002.png,True
793,10361-541-155_(3-6)_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(3-6)_003.png,True
794,10361-541-155_(3-6)_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(3-6)_004.png,True
795,10361-541-155_(3-6)_006.png,1,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(3-6)_006.png,True
796,10361-541-155_(3-6)_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(3-6)_007.png,True
797,10361-541-155_(3-6)_008.png,0,0,0,0,0,1,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(3-6)_008.png,True
798,10361-541-155_(3-7)_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(3-7)_001.png,True
799,10361-541-155_(3-7)_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(3-7)_002.png,True
800,10361-541-155_(3-7)_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(3-7)_003.png,True
801,10361-541-155_(3-7)_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(3-7)_004.png,True
802,10361-541-155_(3-7)_006.png,1,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(3-7)_006.png,True
803,10361-541-155_(3-7)_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(3-7)_007.png,True
804,10361-541-155_(3-7)_008.png,0,0,0,0,0,1,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(3-7)_008.png,True
805,10361-541-155_(3-8)_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(3-8)_001.png,True
806,10361-541-155_(3-8)_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(3-8)_002.png,True
807,10361-541-155_(3-8)_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(3-8)_003.png,True
808,10361-541-155_(3-8)_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(3-8)_004.png,True
809,10361-541-155_(3-8)_006.png,1,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(3-8)_006.png,True
810,10361-541-155_(3-8)_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(3-8)_007.png,True
811,10361-541-155_(3-8)_008.png,0,0,0,0,0,1,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(3-8)_008.png,True
812,10361-541-155_(3-9)_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(3-9)_001.png,True
813,10361-541-155_(3-9)_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(3-9)_002.png,True
814,10361-541-155_(3-9)_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(3-9)_003.png,True
815,10361-541-155_(3-9)_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(3-9)_004.png,True
816,10361-541-155_(3-9)_006.png,1,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(3-9)_006.png,True
817,10361-541-155_(3-9)_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(3-9)_007.png,True
818,10361-541-155_(3-9)_008.png,0,0,0,0,0,1,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(3-9)_008.png,True
819,110257_111_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110257_111_001.png,True
820,110257_111_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110257_111_002.png,True
821,110257_111_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110257_111_003.png,True
822,110257_111_004.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110257_111_004.png,True
823,110257_111_006.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110257_111_006.png,True
824,110257_111_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110257_111_007.png,True
825,110257_111_008.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110257_111_008.png,True
826,110257_113_001.png,0,0,0,0,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110257_113_001.png,False
827,110257_113_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110257_113_002.png,True
828,110257_113_003.png,0,0,0,0,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110257_113_003.png,False
829,110257_113_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110257_113_004.png,True
830,110257_113_006.png,0,0,0,0,0,1,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110257_113_006.png,True
831,110257_113_007.png,0,0,0,0,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110257_113_007.png,False
832,110257_113_008.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110257_113_008.png,True
833,110257_114_001.png,0,0,0,0,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110257_114_001.png,False
834,110257_114_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110257_114_002.png,True
835,110257_114_003.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110257_114_003.png,True
836,110257_114_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110257_114_004.png,True
837,110257_114_006.png,0,0,0,0,0,1,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110257_114_006.png,True
